CrimeId,Count,Type,Cleared,LocationId
6440,10,4,1,849
6441,12,1,1,467
6442,27,0,0,78
6443,21,1,0,586
6444,25,5,0,685
6445,16,2,1,89
6446,21,0,1,4
6447,29,5,0,7
6448,27,3,0,242
6449,1,6,1,623
6450,22,5,0,829
6451,22,3,0,841
6452,5,0,1,326
6453,23,2,1,404
6454,6,3,1,794
6455,4,2,1,882
6456,16,6,1,591
6457,8,3,1,871
6458,0,3,1,728
6459,14,1,1,391
6460,1,0,1,119
6461,24,6,0,485
6462,3,6,0,561
6463,29,2,1,438
6464,17,5,0,364
6465,4,3,1,299
6466,17,5,1,540
6467,23,4,0,18
6468,6,3,0,687
6469,22,4,1,809
6470,17,2,1,496
6471,7,1,1,927
6472,7,4,0,541
6473,27,4,1,257
6474,14,0,1,38
6475,17,2,0,62
6476,26,1,0,749
6477,26,0,0,439
6478,10,2,1,702
6479,4,4,1,919
6480,0,3,1,563
6481,0,6,1,275
6482,19,6,1,527
6483,26,4,0,610
6484,21,1,1,539
6485,6,4,0,878
6486,17,3,1,344
6487,14,5,0,860
6488,22,3,0,272
6489,23,2,1,207
6490,16,2,1,361
6491,6,2,1,851
6492,0,0,1,388
6493,18,1,0,977
6494,5,4,0,820
6495,27,4,0,261
6496,24,6,0,765
6497,20,0,0,162
6498,25,5,0,267
6499,26,3,1,339
6500,0,4,1,963
6501,19,0,0,506
6502,19,0,0,925
6503,8,6,0,658
6504,13,6,1,732
6505,11,6,0,93
6506,12,1,0,337
6507,17,2,0,599
6508,17,1,0,691
6509,0,6,1,241
6510,13,4,0,117
6511,8,6,0,189
6512,18,0,1,462
6513,6,2,1,988
6514,0,1,1,366
6515,5,6,0,882
6516,17,0,1,752
6517,23,1,1,375
6518,24,4,0,759
6519,10,2,0,139
6520,7,4,0,901
6521,4,0,1,938
6522,9,3,1,554
6523,23,6,0,425
6524,14,5,0,245
6525,1,4,1,598
6526,18,4,0,137
6527,24,6,0,160
6528,29,4,1,449
6529,18,5,1,668
6530,24,5,1,741
6531,11,0,1,809
6532,25,0,0,603
6533,5,2,0,282
6534,26,4,1,952
6535,19,2,1,42
6536,2,4,0,280
6537,5,3,1,676
6538,12,1,0,528
6539,3,6,1,797
6540,8,5,1,136
6541,22,1,0,405
6542,30,4,1,231
6543,5,5,1,491
6544,25,4,1,761
6545,0,1,0,169
6546,22,1,1,215
6547,5,2,1,776
6548,5,2,0,249
6549,6,6,0,413
6550,10,4,1,202
6551,21,3,0,497
6552,27,5,0,228
6553,2,1,1,999
6554,22,2,1,562
6555,4,5,0,494
6556,10,5,1,4
6557,27,1,0,310
6558,3,0,0,673
6559,20,4,1,637
6560,30,0,0,889
6561,3,6,1,945
6562,25,1,1,693
6563,13,3,1,623
6564,7,4,0,589
6565,20,2,1,944
6566,19,2,0,57
6567,9,2,1,59
6568,25,4,0,886
6569,4,0,1,528
6570,16,5,1,382
6571,30,0,1,851
6572,22,2,0,874
6573,24,3,1,353
6574,10,2,1,482
6575,24,6,1,718
6576,1,0,1,652
6577,21,2,1,179
6578,30,1,1,816
6579,28,3,1,402
6580,22,5,1,562
6581,30,6,0,375
6582,7,6,1,53
6583,3,4,1,952
6584,30,2,0,867
6585,19,0,1,685
6586,11,0,1,364
6587,24,0,1,968
6588,10,5,0,502
6589,0,2,0,880
6590,11,4,1,526
6591,6,1,1,111
6592,18,0,0,732
6593,4,2,1,923
6594,25,0,0,860
6595,5,3,1,368
6596,0,5,1,174
6597,7,6,0,762
6598,4,3,1,685
6599,16,2,1,514
6600,1,3,0,13
6601,10,4,1,241
6602,9,1,1,396
6603,28,5,0,406
6604,10,4,1,887
6605,3,3,0,912
6606,4,3,0,699
6607,24,1,0,726
6608,11,2,0,205
6609,28,2,0,492
6610,7,2,1,248
6611,28,4,0,305
6612,22,1,0,390
6613,3,3,0,637
6614,25,3,0,843
6615,21,3,1,90
6616,20,2,1,186
6617,17,1,0,989
6618,27,3,1,952
6619,5,5,1,40
6620,25,3,0,296
6621,15,2,1,827
6622,13,2,0,1000
6623,20,4,0,29
6624,13,3,0,931
6625,12,6,0,184
6626,0,6,0,505
6627,13,2,0,436
6628,20,4,1,413
6629,23,4,1,977
6630,18,6,1,197
6631,16,4,0,577
6632,6,0,1,467
6633,28,6,1,973
6634,0,3,0,614
6635,25,1,0,755
6636,7,0,0,650
6637,13,2,0,979
6638,20,5,0,23
6639,26,6,0,456
6640,1,0,0,465
6641,4,4,0,509
6642,6,3,0,467
6643,7,5,0,296
6644,14,0,0,934
6645,16,0,1,535
6646,16,3,0,67
6647,19,5,1,445
6648,21,3,1,862
6649,9,6,1,138
6650,4,6,0,622
6651,22,1,1,324
6652,14,0,0,77
6653,18,4,1,883
6654,14,2,0,732
6655,20,1,1,498
6656,28,6,0,768
6657,17,2,0,306
6658,9,0,0,694
6659,27,5,0,169
6660,22,4,0,432
6661,1,1,0,926
6662,8,0,1,148
6663,27,0,1,626
6664,0,0,1,40
6665,25,5,1,468
6666,15,2,1,577
6667,17,2,1,678
6668,6,6,1,861
6669,30,2,0,58
6670,3,4,0,703
6671,3,0,1,208
6672,0,1,0,779
6673,12,4,1,930
6674,16,4,0,558
6675,19,3,1,239
6676,25,1,1,567
6677,24,2,1,287
6678,9,4,1,817
6679,21,4,1,679
6680,7,0,0,1000
6681,15,4,0,504
6682,12,1,1,318
6683,25,1,1,647
6684,26,3,1,857
6685,29,5,0,782
6686,17,0,1,69
6687,22,2,0,735
6688,1,4,1,566
6689,25,5,1,170
6690,23,5,0,657
6691,13,0,1,122
6692,21,2,1,278
6693,24,5,0,208
6694,18,5,1,655
6695,15,2,1,794
6696,25,3,1,571
6697,9,1,1,238
6698,7,3,1,343
6699,28,0,1,948
6700,11,5,1,720
6701,9,3,0,681
6702,12,6,1,124
6703,7,1,0,797
6704,1,5,0,932
6705,1,0,0,666
6706,26,5,0,332
6707,20,6,1,868
6708,27,2,1,63
6709,7,5,1,566
6710,30,5,1,537
6711,16,5,1,132
6712,28,1,0,16
6713,9,3,0,661
6714,13,6,1,777
6715,6,0,1,58
6716,4,0,0,250
6717,10,1,1,440
6718,4,0,0,890
6719,10,5,0,497
6720,24,2,0,536
6721,20,4,1,131
6722,27,2,0,126
6723,29,0,1,745
6724,1,6,1,813
6725,12,3,1,384
6726,26,6,0,427
6727,14,2,0,190
6728,12,6,0,127
6729,18,3,0,458
6730,9,2,1,626
6731,16,0,1,398
6732,0,4,1,570
6733,9,5,1,307
6734,11,1,1,607
6735,4,6,1,862
6736,11,5,0,15
6737,22,0,0,366
6738,9,5,1,757
6739,18,2,1,446
6740,7,1,1,424
6741,14,5,0,441
6742,28,1,0,996
6743,23,1,1,617
6744,26,1,0,545
6745,30,6,1,603
6746,14,6,1,584
6747,3,6,1,103
6748,26,1,0,388
6749,20,2,0,322
6750,27,2,0,360
6751,10,4,1,974
6752,18,3,0,487
6753,4,6,0,329
6754,15,4,1,495
6755,5,4,1,401
6756,4,2,1,557
6757,23,3,1,744
6758,9,5,0,532
6759,2,1,1,69
6760,6,5,0,894
6761,0,3,1,320
6762,12,6,1,709
6763,14,6,1,35
6764,15,1,0,587
6765,10,0,0,847
6766,29,0,1,71
6767,18,3,0,235
6768,5,4,1,80
6769,26,6,0,269
6770,30,2,1,262
6771,3,6,0,887
6772,15,0,1,140
6773,23,6,0,138
6774,1,6,1,720
6775,23,2,1,246
6776,23,0,0,903
6777,19,0,1,963
6778,26,5,0,221
6779,25,6,0,985
6780,12,2,0,590
6781,30,2,1,213
6782,20,0,0,414
6783,14,4,0,78
6784,20,4,1,404
6785,21,6,0,425
6786,4,6,1,345
6787,8,1,1,654
6788,16,3,0,247
6789,23,6,1,529
6790,24,0,1,681
6791,25,3,1,655
6792,25,4,1,43
6793,25,4,0,800
6794,23,1,0,234
6795,20,3,0,915
6796,2,1,1,936
6797,9,5,0,490
6798,18,3,1,864
6799,16,3,1,926
6800,14,6,1,137
6801,10,0,1,958
6802,0,0,1,521
6803,30,6,1,236
6804,15,6,0,908
6805,6,1,0,785
6806,23,5,1,995
6807,21,5,0,480
6808,1,4,0,754
6809,23,2,1,479
6810,19,2,0,700
6811,30,5,1,518
6812,12,5,0,713
6813,2,3,0,197
6814,26,6,1,385
6815,2,5,1,231
6816,17,3,1,58
6817,0,3,0,227
6818,17,3,0,790
6819,19,6,0,912
6820,21,1,1,398
6821,11,2,1,457
6822,7,0,0,928
6823,12,0,1,685
6824,24,3,0,625
6825,24,6,0,979
6826,14,1,1,878
6827,30,2,1,310
6828,21,1,0,733
6829,16,5,0,607
6830,2,1,0,313
6831,28,1,0,625
6832,1,5,1,101
6833,15,1,1,587
6834,29,1,1,941
6835,10,2,0,980
6836,2,3,1,584
6837,17,6,1,473
6838,3,6,0,305
6839,0,2,1,767
6840,4,4,1,24
6841,19,2,1,109
6842,13,3,0,149
6843,12,3,0,423
6844,12,6,1,640
6845,18,1,0,601
6846,0,4,1,547
6847,3,6,1,266
6848,19,0,0,575
6849,8,6,1,450
6850,24,2,1,919
6851,23,1,0,110
6852,8,4,0,509
6853,30,1,0,836
6854,22,4,1,392
6855,16,3,1,576
6856,18,3,1,960
6857,18,4,0,926
6858,4,0,0,588
6859,5,4,1,701
6860,16,0,0,840
6861,2,1,1,39
6862,5,6,1,689
6863,16,0,1,250
6864,12,2,1,851
6865,18,6,1,484
6866,25,5,1,765
6867,20,6,1,426
6868,26,0,1,821
6869,20,0,1,867
6870,9,2,1,131
6871,27,0,0,684
6872,1,4,0,610
6873,0,0,0,65
6874,27,4,0,356
6875,18,6,0,655
6876,23,5,0,273
6877,19,1,1,496
6878,3,3,0,539
6879,23,4,0,272
6880,20,4,0,837
6881,26,6,1,355
6882,14,6,0,381
6883,9,5,1,180
6884,1,1,0,34
6885,14,1,0,19
6886,27,4,0,520
6887,15,0,0,536
6888,6,1,1,986
6889,15,0,1,168
6890,7,1,0,743
6891,4,4,1,407
6892,2,5,0,25
6893,17,4,1,693
6894,19,3,0,91
6895,21,6,0,950
6896,2,6,1,855
6897,10,5,0,465
6898,13,5,0,227
6899,14,4,0,67
6900,14,5,1,556
6901,25,3,0,506
6902,13,1,0,983
6903,29,2,1,337
6904,15,4,1,367
6905,23,5,1,466
6906,18,4,0,543
6907,0,4,1,690
6908,23,2,0,144
6909,4,1,0,739
6910,24,0,1,365
6911,11,5,1,276
6912,17,0,1,765
6913,1,5,1,907
6914,25,2,0,516
6915,29,6,0,121
6916,3,1,0,383
6917,21,5,1,580
6918,20,0,0,571
6919,21,5,1,841
6920,4,2,1,804
6921,7,5,0,250
6922,4,5,0,966
6923,2,4,0,843
6924,12,0,1,510
6925,23,5,0,148
6926,29,2,0,175
6927,19,6,1,660
6928,2,0,1,527
6929,28,4,0,8
6930,0,5,1,668
6931,9,5,0,184
6932,21,5,1,708
6933,13,1,0,718
6934,8,5,1,710
6935,27,4,1,622
6936,15,4,1,510
6937,9,1,1,436
6938,17,6,1,768
6939,7,2,1,292
6940,5,6,1,631
6941,29,3,0,825
6942,8,0,0,731
6943,18,0,1,29
6944,1,4,0,875
6945,3,0,0,99
6946,13,0,1,152
6947,10,4,0,431
6948,8,4,1,277
6949,12,4,0,537
6950,29,4,1,348
6951,22,2,0,586
6952,4,1,1,516
6953,3,1,1,418
6954,14,2,1,644
6955,10,6,0,847
6956,10,3,0,491
6957,13,4,0,305
6958,22,0,0,980
6959,25,6,1,421
6960,20,3,0,351
6961,30,6,0,856
6962,21,6,0,628
6963,15,5,1,608
6964,13,5,0,386
6965,13,1,0,998
6966,5,3,0,953
6967,29,5,1,291
6968,25,0,0,844
6969,6,2,0,83
6970,3,4,0,907
6971,7,2,0,375
6972,12,2,1,410
6973,14,2,0,992
6974,28,4,1,15
6975,14,2,1,915
6976,15,5,0,451
6977,19,5,0,921
6978,29,5,1,295
6979,11,6,0,573
6980,9,3,1,542
6981,9,3,1,992
6982,17,6,0,937
6983,20,5,0,20
6984,14,6,0,457
6985,8,0,1,750
6986,28,2,1,905
6987,3,4,1,111
6988,26,2,0,126
6989,22,4,1,744
6990,12,4,0,235
6991,30,3,0,179
6992,23,3,0,482
6993,2,4,0,674
6994,13,1,0,743
6995,23,5,1,392
6996,15,5,0,799
6997,23,1,0,177
6998,20,5,0,52
6999,0,5,0,945
7000,10,5,0,585
7001,15,0,0,772
7002,7,6,1,37
7003,23,6,0,309
7004,29,0,1,613
7005,15,6,0,351
7006,6,3,0,798
7007,26,1,0,55
7008,24,2,1,336
7009,28,0,1,176
7010,24,4,0,338
7011,30,1,0,367
7012,0,6,0,534
7013,28,3,0,704
7014,3,0,1,610
7015,26,6,1,244
7016,22,5,0,260
7017,23,0,0,954
7018,3,2,0,324
7019,9,5,0,761
7020,8,2,0,280
7021,29,0,0,145
7022,19,4,1,127
7023,1,2,1,903
7024,21,0,1,319
7025,12,0,1,198
7026,18,4,1,733
7027,8,1,0,687
7028,27,6,1,492
7029,25,0,1,912
7030,14,0,1,687
7031,12,0,1,387
7032,12,5,1,419
7033,4,1,0,508
7034,21,1,1,571
7035,3,3,0,564
7036,29,4,0,10
7037,0,6,1,53
7038,13,6,0,841
7039,1,3,1,255
7040,21,6,0,975
7041,28,2,0,770
7042,21,0,1,200
7043,4,6,1,687
7044,19,1,1,703
7045,23,4,0,405
7046,26,0,0,152
7047,25,0,0,298
7048,10,6,0,237
7049,27,2,0,84
7050,12,0,1,493
7051,23,4,0,994
7052,27,4,0,124
7053,8,0,0,156
7054,1,0,0,22
7055,20,5,0,919
7056,2,6,0,482
7057,1,1,1,707
7058,24,2,0,587
7059,21,6,1,944
7060,27,0,1,271
7061,12,2,1,883
7062,29,6,0,579
7063,0,0,0,63
7064,29,3,1,256
7065,7,4,0,796
7066,9,3,0,61
7067,26,1,1,692
7068,9,0,1,921
7069,21,6,0,545
7070,30,6,0,977
7071,11,2,1,145
7072,15,6,0,329
7073,30,1,1,821
7074,27,3,1,444
7075,21,6,1,286
7076,2,6,1,162
7077,14,1,0,530
7078,12,5,0,798
7079,3,3,1,700
7080,10,4,1,212
7081,20,0,1,798
7082,17,3,0,746
7083,10,1,0,165
7084,14,4,1,56
7085,11,0,0,819
7086,17,4,1,349
7087,8,1,0,673
7088,17,6,1,405
7089,5,6,0,961
7090,29,6,1,759
7091,13,3,0,630
7092,28,3,0,280
7093,13,0,0,125
7094,9,3,0,555
7095,12,1,0,716
7096,25,6,0,354
7097,17,6,1,934
7098,25,3,1,479
7099,7,1,1,229
7100,2,4,1,136
7101,0,4,1,708
7102,10,3,0,11
7103,7,0,1,873
7104,13,5,1,953
7105,13,3,0,617
7106,8,6,0,327
7107,9,1,0,249
7108,30,1,1,575
7109,15,6,0,555
7110,27,1,1,824
7111,3,5,1,443
7112,13,2,1,647
7113,25,2,0,969
7114,28,5,0,460
7115,11,4,1,924
7116,17,6,0,839
7117,9,1,1,751
7118,25,0,0,646
7119,7,0,1,454
7120,29,4,0,427
7121,6,2,0,19
7122,24,5,1,645
7123,15,6,1,619
7124,18,1,1,87
7125,17,3,0,559
7126,19,3,1,580
7127,3,0,0,928
7128,7,5,0,654
7129,13,1,1,525
7130,0,4,1,471
7131,10,3,0,602
7132,6,5,0,164
7133,2,1,0,24
7134,21,1,1,194
7135,1,2,1,225
7136,4,4,0,279
7137,27,1,1,176
7138,4,1,0,364
7139,23,6,1,270
7140,26,6,0,896
7141,15,5,0,148
7142,16,3,0,737
7143,6,1,0,716
7144,2,5,0,521
7145,6,6,1,819
7146,5,3,0,786
7147,18,3,0,39
7148,12,5,1,559
7149,21,5,1,431
7150,20,5,0,443
7151,7,3,1,739
7152,2,3,0,933
7153,5,4,0,457
7154,27,2,0,875
7155,1,1,1,166
7156,15,1,1,656
7157,10,6,1,985
7158,5,4,0,797
7159,28,1,0,861
7160,23,1,1,497
7161,24,3,0,640
7162,18,0,1,692
7163,4,1,1,767
7164,0,4,0,749
7165,17,4,0,809
7166,28,2,1,376
7167,10,6,1,195
7168,15,3,1,508
7169,25,6,1,89
7170,4,1,1,8
7171,3,2,0,180
7172,5,2,0,516
7173,25,4,0,939
7174,10,3,1,455
7175,24,2,0,68
7176,26,4,1,795
7177,15,1,0,346
7178,29,3,1,346
7179,5,4,0,789
7180,16,6,0,873
7181,18,5,0,827
7182,10,3,0,11
7183,7,3,1,72
7184,10,5,1,815
7185,3,0,1,78
7186,30,0,1,530
7187,0,0,0,294
7188,11,1,1,234
7189,8,0,0,476
7190,26,6,1,248
7191,5,6,1,885
7192,23,6,0,628
7193,29,1,1,485
7194,25,3,0,466
7195,12,5,1,796
7196,28,1,1,865
7197,18,3,1,705
7198,9,5,0,490
7199,7,1,1,490
7200,30,2,1,662
7201,26,2,1,899
7202,23,1,0,809
7203,15,6,1,469
7204,4,6,1,678
7205,12,0,0,344
7206,5,2,1,696
7207,9,5,1,361
7208,6,6,1,935
7209,27,5,0,518
7210,9,2,1,512
7211,4,4,1,390
7212,14,1,0,396
7213,20,0,1,631
7214,18,0,0,719
7215,8,0,1,720
7216,13,0,1,723
7217,8,0,1,746
7218,11,4,0,493
7219,7,5,1,343
7220,19,4,0,893
7221,23,2,1,652
7222,28,4,1,204
7223,25,6,1,509
7224,18,3,1,449
7225,24,0,1,661
7226,24,6,0,647
7227,26,0,1,269
7228,19,5,1,82
7229,9,3,0,749
7230,3,3,0,462
7231,24,6,0,297
7232,17,3,1,520
7233,3,1,0,376
7234,30,1,0,721
7235,13,1,0,478
7236,2,1,1,893
7237,21,4,0,58
7238,19,6,0,993
7239,13,3,0,638
7240,22,2,1,772
7241,0,1,1,295
7242,25,2,0,592
7243,22,4,1,104
7244,24,5,1,355
7245,3,3,1,776
7246,12,5,1,192
7247,24,2,0,437
7248,17,2,1,490
7249,1,4,1,316
7250,9,0,1,312
7251,29,2,1,537
7252,24,1,0,814
7253,13,5,0,765
7254,30,3,0,226
7255,27,5,1,91
7256,0,1,1,404
7257,17,3,1,74
7258,15,3,1,118
7259,15,3,0,259
7260,2,5,0,113
7261,23,6,1,475
7262,27,3,1,619
7263,27,1,0,787
7264,5,2,1,861
7265,22,2,0,343
7266,8,6,1,858
7267,24,5,1,531
7268,18,0,1,764
7269,19,3,1,83
7270,28,5,0,898
7271,21,4,1,451
7272,8,6,1,295
7273,4,0,0,36
7274,15,2,1,743
7275,7,2,1,422
7276,2,1,0,814
7277,7,3,1,990
7278,19,5,1,698
7279,17,0,1,564
7280,11,2,1,841
7281,10,0,0,495
7282,25,0,1,515
7283,14,0,0,511
7284,5,5,1,307
7285,7,3,0,409
7286,1,3,0,277
7287,15,5,0,869
7288,20,3,0,166
7289,8,0,1,815
7290,17,4,0,941
7291,27,1,1,876
7292,9,5,1,772
7293,12,3,1,935
7294,17,3,0,737
7295,2,1,0,986
7296,30,0,1,582
7297,14,2,1,309
7298,20,4,1,831
7299,9,4,0,603
7300,8,5,1,262
7301,18,5,1,468
7302,26,1,1,289
7303,21,0,1,615
7304,19,2,1,429
7305,27,1,0,391
7306,7,0,1,233
7307,13,3,0,33
7308,4,3,1,204
7309,7,0,1,678
7310,16,0,0,600
7311,28,4,0,680
7312,28,4,1,880
7313,9,3,1,420
7314,13,5,1,268
7315,25,4,1,384
7316,12,5,0,354
7317,12,0,1,478
7318,14,6,1,559
7319,14,4,1,164
7320,1,5,1,331
7321,7,6,1,922
7322,29,0,0,344
7323,30,0,1,953
7324,16,5,1,987
7325,9,6,0,277
7326,0,6,1,811
7327,11,4,0,586
7328,29,3,0,629
7329,2,3,0,836
7330,28,6,0,97
7331,2,4,1,97
7332,29,2,0,750
7333,25,4,0,134
7334,18,3,1,49
7335,6,5,0,978
7336,25,5,1,644
7337,29,6,0,893
7338,25,5,0,725
7339,15,4,0,419
7340,30,0,1,717
7341,3,2,0,725
7342,9,3,0,803
7343,18,2,1,301
7344,19,2,1,72
7345,17,2,1,604
7346,29,0,1,631
7347,26,2,1,892
7348,0,2,1,751
7349,28,2,0,510
7350,27,3,1,980
7351,10,3,1,182
7352,1,1,0,279
7353,4,2,1,519
7354,5,0,1,657
7355,12,6,1,841
7356,18,4,1,16
7357,1,0,1,203
7358,18,0,0,992
7359,11,3,1,411
7360,24,2,0,855
7361,19,2,0,853
7362,11,4,0,109
7363,24,5,0,579
7364,2,6,1,697
7365,17,5,0,880
7366,0,5,0,393
7367,21,4,1,188
7368,3,6,0,570
7369,0,4,1,706
7370,16,6,0,888
7371,28,6,1,352
7372,1,0,0,176
7373,30,4,0,257
7374,28,5,0,263
7375,25,0,1,783
7376,9,2,0,818
7377,13,1,0,799
7378,25,3,0,900
7379,3,5,1,747
7380,10,6,1,550
7381,19,0,0,847
7382,25,5,1,973
7383,28,5,0,460
7384,12,0,0,482
7385,16,5,0,256
7386,3,1,1,658
7387,20,1,1,447
7388,5,0,1,736
7389,0,2,1,867
7390,28,0,0,315
7391,28,6,1,318
7392,6,0,0,245
7393,17,5,1,708
7394,7,0,0,86
7395,10,4,0,405
7396,23,1,0,984
7397,2,0,0,673
7398,3,4,0,87
7399,2,3,1,970
7400,17,3,0,850
7401,1,1,1,321
7402,15,3,0,207
7403,30,2,0,692
7404,20,5,1,258
7405,20,3,1,368
7406,9,1,0,734
7407,30,3,1,836
7408,16,2,1,168
7409,29,6,1,254
7410,13,5,0,118
7411,3,6,1,427
7412,4,5,1,444
7413,6,1,1,834
7414,14,6,1,865
7415,28,3,0,35
7416,9,4,1,265
7417,14,5,1,247
7418,25,4,0,338
7419,21,6,1,805
7420,19,0,1,597
7421,19,1,1,387
7422,6,1,0,487
7423,14,1,0,342
7424,16,0,0,616
7425,9,0,1,341
7426,11,3,0,263
7427,9,5,0,274
7428,19,0,1,554
7429,28,5,1,224
7430,23,2,1,771
7431,18,4,0,295
7432,15,4,1,573
7433,10,0,0,324
7434,19,0,1,157
7435,18,2,0,778
7436,4,4,0,759
7437,29,5,0,81
7438,28,1,0,943
7439,4,5,0,662
7440,12,5,0,627
7441,13,0,0,330
7442,15,2,0,111
7443,3,6,0,459
7444,11,3,1,741
7445,2,1,0,776
7446,29,5,0,814
7447,20,2,0,115
7448,13,6,0,998
7449,11,3,1,301
7450,11,1,0,721
7451,13,0,1,782
7452,18,6,1,310
7453,10,6,0,196
7454,12,4,0,339
7455,0,1,0,93
7456,14,5,1,918
7457,7,4,1,866
7458,5,5,0,936
7459,1,2,0,846
7460,9,5,1,879
7461,6,0,1,939
7462,5,2,0,542
7463,21,5,1,656
7464,21,2,0,322
7465,23,4,0,491
7466,22,5,0,694
7467,9,1,1,42
7468,3,6,0,482
7469,10,2,1,440
7470,26,4,0,805
7471,1,1,0,359
7472,23,3,0,146
7473,17,6,1,628
7474,21,6,1,641
7475,0,1,0,881
7476,17,4,0,336
7477,18,2,0,558
7478,7,6,0,492
7479,19,4,1,845
7480,10,6,1,27
7481,27,5,0,847
7482,5,4,0,54
7483,24,5,0,510
7484,18,3,1,732
7485,10,6,1,330
7486,8,1,0,908
7487,25,1,1,907
7488,7,5,0,909
7489,4,4,0,85
7490,2,4,0,700
7491,21,0,0,244
7492,6,5,1,72
7493,13,6,0,962
7494,8,1,1,834
7495,27,2,1,754
7496,6,6,0,81
7497,7,4,1,478
7498,30,4,0,805
7499,12,0,0,300
7500,18,6,1,374
7501,19,4,1,832
7502,20,3,0,970
7503,26,0,1,388
7504,27,6,0,303
7505,4,6,0,264
7506,26,5,1,360
7507,30,2,1,957
7508,21,6,0,45
7509,8,4,1,676
7510,6,3,1,116
7511,29,5,0,445
7512,12,2,0,256
7513,18,3,0,578
7514,4,3,1,382
7515,9,5,1,292
7516,11,3,0,605
7517,13,2,1,629
7518,3,3,1,13
7519,25,2,0,889
7520,12,1,0,112
7521,8,2,1,149
7522,26,6,1,654
7523,13,3,0,900
7524,3,1,1,946
7525,9,3,0,17
7526,3,2,0,288
7527,29,3,1,633
7528,23,2,0,804
7529,3,3,0,731
7530,20,1,1,322
7531,16,5,0,144
7532,29,3,1,465
7533,7,2,0,953
7534,26,5,0,509
7535,30,1,0,725
7536,27,3,0,893
7537,11,4,1,285
7538,8,1,1,302
7539,14,1,1,511
7540,25,3,1,423
7541,6,3,1,859
7542,23,2,0,341
7543,13,4,0,763
7544,29,0,1,42
7545,11,1,1,258
7546,13,3,1,126
7547,30,4,1,879
7548,24,2,1,954
7549,10,1,1,98
7550,30,0,1,464
7551,29,4,1,980
7552,25,4,0,301
7553,12,6,1,384
7554,9,1,0,342
7555,4,6,1,861
7556,7,3,0,217
7557,6,4,0,11
7558,25,1,0,78
7559,30,0,1,500
7560,7,6,0,598
7561,19,1,0,994
7562,2,2,0,896
7563,15,4,1,49
7564,12,0,0,475
7565,30,0,0,186
7566,18,6,1,356
7567,19,5,0,37
7568,14,5,1,210
7569,3,5,0,216
7570,26,1,0,549
7571,13,1,1,716
7572,28,3,1,594
7573,22,2,1,865
7574,21,0,1,874
7575,22,6,1,414
7576,29,0,1,80
7577,20,1,0,425
7578,13,4,0,601
7579,28,1,1,873
7580,10,6,1,98
7581,23,1,1,8
7582,1,1,1,596
7583,2,0,1,811
7584,18,0,1,613
7585,1,4,0,539
7586,11,1,0,160
7587,24,4,0,415
7588,0,0,1,839
7589,17,2,1,913
7590,16,1,1,20
7591,7,3,1,846
7592,13,5,1,23
7593,9,4,1,306
7594,13,4,0,829
7595,4,3,1,512
7596,5,1,0,377
7597,24,4,1,304
7598,16,1,1,599
7599,27,5,1,365
7600,5,5,1,141
7601,14,5,0,293
7602,22,4,0,267
7603,24,6,0,539
7604,16,5,0,655
7605,8,0,1,960
7606,27,5,0,82
7607,27,5,0,869
7608,11,3,0,692
7609,17,5,0,630
7610,18,5,0,478
7611,10,3,0,17
7612,0,1,1,348
7613,2,5,1,754
7614,24,3,0,120
7615,0,5,0,237
7616,2,0,1,965
7617,0,6,1,553
7618,19,6,0,602
7619,9,0,0,181
7620,24,6,1,420
7621,10,2,0,777
7622,4,6,0,634
7623,4,1,1,605
7624,8,4,0,9
7625,9,0,1,68
7626,8,6,1,943
7627,26,4,1,996
7628,20,4,1,362
7629,15,5,1,249
7630,27,2,0,686
7631,0,2,1,24
7632,13,4,1,969
7633,21,5,0,6
7634,20,4,1,575
7635,7,0,0,566
7636,8,2,1,508
7637,10,1,1,932
7638,3,0,0,800
7639,21,1,1,198
7640,13,2,1,640
7641,28,4,0,294
7642,4,5,1,425
7643,13,2,0,971
7644,15,4,1,662
7645,12,3,0,355
7646,18,5,1,443
7647,28,0,1,446
7648,22,3,0,832
7649,9,1,1,766
7650,24,1,1,277
7651,12,5,1,403
7652,24,4,1,532
7653,1,4,1,329
7654,22,2,0,665
7655,14,4,0,457
7656,21,6,1,990
7657,28,6,0,758
7658,17,3,1,173
7659,3,2,1,631
7660,24,5,0,732
7661,23,4,1,666
7662,4,4,0,39
7663,9,2,1,286
7664,18,1,1,248
7665,19,6,1,320
7666,23,5,1,388
7667,3,1,0,585
7668,17,5,1,99
7669,3,5,1,879
7670,18,3,0,645
7671,13,4,0,973
7672,23,6,0,554
7673,11,5,1,184
7674,5,6,0,388
7675,13,0,1,11
7676,26,0,0,42
7677,14,6,0,105
7678,27,1,1,687
7679,13,4,0,414
7680,19,4,1,494
7681,5,6,0,822
7682,1,1,0,472
7683,15,5,1,979
7684,17,6,1,909
7685,11,3,1,201
7686,17,3,1,845
7687,26,2,1,516
7688,23,2,0,390
7689,6,4,1,656
7690,9,1,0,655
7691,25,2,0,522
7692,15,0,0,261
7693,16,1,1,115
7694,26,3,1,916
7695,0,3,0,770
7696,14,4,0,313
7697,24,2,0,608
7698,15,3,1,903
7699,0,5,0,196
7700,6,5,1,743
7701,26,4,0,743
7702,7,6,0,841
7703,15,0,1,796
7704,27,5,1,356
7705,29,5,1,797
7706,14,1,0,998
7707,27,2,1,31
7708,25,5,0,638
7709,8,5,0,66
