RestaurantId,LocationId,Hours,Stars,Category,RestaurantName
343,343,"Monday: 0:0-0:0
Tuesday: 9:0-17:0
Wednesday: 9:0-17:0
Thursday: 9:0-17:0
Friday: 9:0-17:0
Saturday: Closed
Sunday: Closed",4.0,"Flooring, Refinishing Services, Home Services",Heritage Hardwood Floors
344,344,"Monday: 16:0-22:0
Tuesday: 16:0-21:0
Wednesday: 16:0-21:0
Thursday: 16:0-21:0
Friday: 16:0-22:0
Saturday: 16:0-22:0
Sunday: Closed",4.0,"Italian, Restaurants, Steakhouses",Carmine's Steakhouse
345,345,"Monday: 8:0-16:0
Tuesday: 8:0-18:0
Wednesday: 8:0-18:0
Thursday: 8:0-18:0
Friday: 8:0-18:0
Saturday: 8:0-18:0
Sunday: 9:0-17:0",2.5,"Tires, Automotive, Auto Repair, Oil Change Stations, Auto Detailing, Car Wash",Splash Car Wash & Lube
346,346,"Monday: 11:0-22:0
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-23:0
Saturday: 11:0-23:0
Sunday: 10:30-21:0",4.0,"Restaurants, Mexican, American (Traditional)",G Peppers Grill & Tavern
347,347,"Monday: 9:0-18:0
Tuesday: 9:0-18:0
Wednesday: 9:0-18:0
Thursday: 9:0-18:0
Friday: 9:0-18:0
Saturday: 10:0-17:0
Sunday: Closed",4.0,"Electronics, Musical Instruments & Teachers, Shopping",Chicago Music Store
348,348,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",4.0,"Towing, Automotive",Advanced Towing & Recovery
349,349,"Monday: 11:30-21:0
Tuesday: 11:30-21:0
Wednesday: 11:30-21:0
Thursday: 11:30-21:0
Friday: 11:30-22:0
Saturday: 16:0-22:0
Sunday: 16:0-20:30",3.0,"Mexican, Pizza, Restaurants",Taqueria Feliz
350,350,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",4.5,"Churches, Religious Organizations",Washington Memorial Chapel
351,351,"Monday: 9:0-22:0
Tuesday: 9:0-22:0
Wednesday: 9:0-22:0
Thursday: 9:0-22:0
Friday: 9:0-22:0
Saturday: 9:0-22:0
Sunday: 9:0-22:0",4.0,"Historical Tours, Tours, Hotels & Travel, Food Tours, Walking Tours",Taste of Nawlins
352,352,"Monday: 10:30-22:0
Tuesday: 10:30-22:0
Wednesday: 10:30-22:0
Thursday: 10:30-22:0
Friday: 10:30-22:30
Saturday: 10:30-22:30
Sunday: 10:30-22:0",4.0,"Restaurants, Mexican",Iguana's Mexican Restaurant
353,353,"Monday: 0:0-0:0
Tuesday: 11:0-22:0
Wednesday: 12:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-22:0
Saturday: 11:0-22:0
Sunday: 11:0-22:0",4.0,"Pizza, Fast Food, Gluten-Free, Restaurants, Salad",Blaze Pizza
354,354,"Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: 12:0-20:0
Friday: 12:0-17:0
Saturday: 12:0-17:0
Sunday: 12:0-17:0",4.5,"Arts & Entertainment, Event Planning & Services, Venues & Event Spaces, Museums",The Delaware Contemporary
355,355,"Monday: 0:0-0:0
Tuesday: 6:0-18:30
Wednesday: 6:0-18:30
Thursday: 6:0-18:30
Friday: 6:0-18:30
Saturday: Closed
Sunday: Closed",4.0,"Child Care & Day Care, Education, Local Services, Preschools",Kids 'R' Kids of Waterset
356,356,"Monday: 11:30-2:0
Tuesday: 11:30-2:0
Wednesday: 11:30-2:0
Thursday: 11:30-2:0
Friday: 11:30-2:0
Saturday: 11:30-2:0
Sunday: 12:0-22:0",2.5,"Bars, Pubs, Nightlife, Restaurants, American (Traditional)",Baxter's Saloon & Grill
357,357,"Monday: 0:0-0:0
Tuesday: 9:0-19:0
Wednesday: 9:0-21:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: Closed
Sunday: Closed",3.0,"Local Services, Community Service/Non-Profit, Health & Medical, Doctors, Family Practice, Medical Centers, Counseling & Mental Health",Mazzoni Center
358,358,"Monday: 6:30-19:0
Tuesday: 6:30-19:0
Wednesday: 6:30-19:0
Thursday: 6:30-19:0
Friday: 6:30-19:0
Saturday: 6:30-19:0
Sunday: 6:30-19:0",4.5,"Food, Coffee & Tea",The Hideout Coffee House
359,359,"Monday: 11:0-3:0
Tuesday: 11:0-3:0
Wednesday: 11:0-3:0
Thursday: 11:0-3:0
Friday: 11:0-3:0
Saturday: 11:0-3:0
Sunday: 11:0-3:0",3.5,"American (Traditional), Active Life, Nightlife, Bowling, Restaurants",Brewster's Pub
360,360,"Monday: 0:0-0:0
Tuesday: 8:0-18:0
Wednesday: 8:0-18:0
Thursday: 7:30-14:0
Friday: 8:0-18:0
Saturday: 9:0-12:0
Sunday: Closed",4.0,"Car Rental, Hotels & Travel",Enterprise Rent-A-Car
361,361,"Monday: 11:0-22:0
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-22:0
Saturday: 11:0-22:0
Sunday: 11:0-22:0",4.0,"Restaurants, Burgers",Burger Village
362,362,"Monday: 6:0-23:0
Tuesday: 6:0-23:0
Wednesday: 6:0-23:0
Thursday: 6:0-23:0
Friday: 6:0-0:0
Saturday: 6:0-0:0
Sunday: 6:0-23:0",1.5,"Restaurants, Fast Food, Burgers, Food, Coffee & Tea",McDonald's
363,363,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",3.0,"Beauty & Spas, Nail Salons",Pretty Nails
364,364,"Monday: 10:0-18:0
Tuesday: 10:0-18:0
Wednesday: 10:0-20:0
Thursday: 10:0-20:0
Friday: 10:0-18:0
Saturday: 10:0-18:0
Sunday: 10:0-17:0",2.5,"Home & Garden, Countertop Installation, Cabinetry, Home Services, Kitchen & Bath, Shopping, Contractors",Solid Wood Cabinets
365,365,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",2.5,"Day Spas, Massage, Beauty & Spas",Bodyworks Salon & Day Spa
366,366,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",2.5,"Restaurants, Fast Food",Crown Fried Chicken
367,367,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",3.0,"Sandwiches, Restaurants",Pita Pit
368,368,"Monday: Closed
Tuesday: 12:0-17:0
Wednesday: 12:0-17:0
Thursday: 12:0-17:0
Friday: 12:0-17:0
Saturday: 12:0-17:0
Sunday: Closed",3.5,"Food, Desserts, Shopping, Specialty Food, Candy Stores, Chocolatiers & Shops",Snacks By The Pound
369,369,"Monday: 0:0-0:0
Tuesday: 7:0-17:0
Wednesday: 7:0-17:0
Thursday: 7:0-17:0
Friday: 7:0-17:0
Saturday: Closed
Sunday: Closed",4.5,"Shopping, Home Decor, Flooring, Home Services, Kitchen & Bath, Home & Garden, Building Supplies, Interior Design",Arizona Tile
370,370,"Monday: 10:0-18:0
Tuesday: 10:0-18:0
Wednesday: 10:0-18:0
Thursday: 10:0-18:0
Friday: 10:0-18:0
Saturday: 10:0-17:0
Sunday: Closed",3.0,"Fashion, Discount Store, Sporting Goods, Military Surplus, Outdoor Gear, Shopping, Hobby Shops, Uniforms",Indianapolis Army Navy
371,371,"Monday: 17:0-21:30
Tuesday: Closed
Wednesday: 17:0-21:30
Thursday: 17:0-21:30
Friday: 17:0-22:0
Saturday: 17:0-22:0
Sunday: 17:0-21:0",4.0,"Restaurants, Indian, Buffets, Diners, Pakistani",New India's Kitchen
372,372,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",3.0,"Food, Coffee & Tea, Bakeries, Restaurants, Cafes",Reinette Café & Patisserie
373,373,"Monday: 0:0-0:0
Tuesday: 17:0-21:0
Wednesday: 17:0-21:0
Thursday: 17:0-21:0
Friday: 16:0-21:0
Saturday: 16:0-22:0
Sunday: 16:0-21:0",4.0,"Restaurants, American (New), Breakfast & Brunch, Burgers",The Love
374,374,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",2.0,"Pizza, Restaurants",Papa John's Pizza
375,375,"Monday: 8:0-17:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: 8:0-13:0
Sunday: Closed",4.0,"Eyewear & Opticians, Sporting Goods, Shopping, Medical Supplies, Laser Eye Surgery/Lasik, Optometrists, Health & Medical, Outdoor Gear",Heitz Optical
376,376,"Monday: 8:0-16:0
Tuesday: 8:0-16:0
Wednesday: 8:0-16:0
Thursday: 8:0-16:0
Friday: 8:0-16:0
Saturday: Closed
Sunday: Closed",5.0,"Home Services, Keys & Locksmiths",Key One
377,377,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",3.5,"Food, Convenience Stores, Restaurants, Food Delivery Services, Local Flavor, Delis",CedarBrook Deli
378,378,"Monday: 9:0-19:0
Tuesday: 9:0-17:0
Wednesday: 9:0-19:0
Thursday: 9:0-17:0
Friday: 9:0-16:0
Saturday: Closed
Sunday: Closed",4.0,"Day Spas, Skin Care, Eyebrow Services, Hair Loss Centers, Barbers, Blow Dry/Out Services, Hair Stylists, Hair Salons, Beauty & Spas, Hair Removal, Waxing",Contempo Hair Salon
379,379,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",4.5,"Barbeque, Restaurants, Hot Dogs",JoJo's Hot Dogs and BBQ
380,380,"Monday: 0:0-0:0
Tuesday: 9:0-17:0
Wednesday: 9:0-17:0
Thursday: 9:0-17:0
Friday: 9:0-17:0
Saturday: 9:0-17:0
Sunday: Closed",4.5,"Carpet Cleaning, Local Services, Home Services, Home Cleaning, Window Washing, Professional Services, Pressure Washers, Office Cleaning",A Personal Touch Cleaning Service
381,381,"Monday: 0:0-0:0
Tuesday: 8:0-19:0
Wednesday: 8:0-16:0
Thursday: 8:0-19:0
Friday: 8:0-19:0
Saturday: 8:0-19:0
Sunday: 8:0-19:0",2.5,"Doctors, Health & Medical, Urgent Care, Walk-in Clinics, Medical Centers, Family Practice",MedExpress Urgent Care
382,382,"Monday: Closed
Tuesday: 11:30-19:0
Wednesday: 11:30-19:0
Thursday: 11:30-19:0
Friday: 11:30-19:0
Saturday: 11:30-19:0
Sunday: Closed",4.5,"Event Planning & Services, Restaurants, Empanadas, Caterers, Food, Desserts, Comfort Food, American (Traditional), Food Trucks",emPIEnada
383,383,"Monday: Closed
Tuesday: Closed
Wednesday: 15:0-22:0
Thursday: 15:0-22:0
Friday: 15:0-23:0
Saturday: 12:0-23:0
Sunday: 13:0-19:0",4.5,"Bowling, Active Life",Plaza Bowling
384,384,"Monday: 11:0-21:0
Tuesday: 11:0-21:0
Wednesday: 11:0-21:0
Thursday: 11:0-21:0
Friday: 11:0-22:0
Saturday: 11:0-22:0
Sunday: Closed",4.5,"Food, Ethnic Food, Specialty Food, Restaurants, Thai",Mai Thai Restaurant
385,385,"Monday: 0:0-0:0
Tuesday: 6:0-22:0
Wednesday: 6:0-22:0
Thursday: 6:0-18:0
Friday: 9:0-20:0
Saturday: 6:0-22:0
Sunday: 8:0-20:0",3.5,"Shopping, Hardware Stores, Appliances, Building Supplies, Home & Garden, Home Services, Nurseries & Gardening",The Home Depot
386,386,"Monday: Closed
Tuesday: 10:0-16:0
Wednesday: 21:0-1:0
Thursday: 10:0-16:0
Friday: 10:0-16:0
Saturday: 10:0-16:0
Sunday: Closed",4.0,"Nightlife, Venues & Event Spaces, Performing Arts, Event Planning & Services, Jazz & Blues, Arts & Entertainment, Bars",New Orleans Jazz Market
387,387,"Monday: Closed
Tuesday: 17:0-21:0
Wednesday: 17:0-21:0
Thursday: 17:0-21:0
Friday: 17:0-21:0
Saturday: 17:0-21:0
Sunday: 16:0-21:0",4.0,"American (New), Restaurants",Ryan Christopher
388,388,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",3.5,"Restaurants, Middle Eastern",Soho Oasis Cafe
389,389,"Monday: Closed
Tuesday: 9:30-14:30
Wednesday: 9:30-14:30
Thursday: 13:0-17:30
Friday: 9:30-14:30
Saturday: 9:30-14:30
Sunday: Closed",5.0,"Beauty & Spas, Barbers",Templet's Russell Barber Shop
390,390,"Monday: 11:0-19:0
Tuesday: 11:0-19:0
Wednesday: 11:0-19:0
Thursday: 11:0-19:0
Friday: 11:0-19:0
Saturday: 10:0-17:0
Sunday: 10:0-17:0",5.0,"Shopping, Food, Arts & Entertainment, Wholesale Stores, Brewing Supplies, Beer, Wine & Spirits, Wineries",Philly Homebrew Outlet East
391,391,"Monday: 7:0-22:0
Tuesday: 7:0-22:0
Wednesday: 7:0-22:0
Thursday: 7:0-22:0
Friday: 7:0-22:0
Saturday: 7:0-22:0
Sunday: 7:0-22:0",4.5,"Active Life, Parks, Dog Parks",Reid Park Mico's Corner Playground
392,392,"Monday: 16:0-22:0
Tuesday: 16:0-22:0
Wednesday: 16:0-22:0
Thursday: 16:0-22:0
Friday: 11:30-23:0
Saturday: 10:0-23:0
Sunday: 10:30-15:0",4.5,"Restaurants, Italian, Nightlife, Southern, Bars, Breakfast & Brunch, Pizza",Noble Crust
393,393,"Monday: 10:30-0:0
Tuesday: 10:30-0:0
Wednesday: 10:30-0:0
Thursday: 10:30-0:0
Friday: 10:30-1:0
Saturday: 10:30-1:0
Sunday: 10:30-0:0",2.5,"Pizza, Chicken Wings, Restaurants, Sandwiches",Domino's Pizza
394,394,"Monday: 8:0-17:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: 8:0-17:0
Sunday: Closed",3.5,"Auto Repair, Automotive",Cyclone Car Care
395,395,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",4.0,"Coffee & Tea, Restaurants, Food, Cafes, Bakeries",The Silo Eatery Coffee Bakery
396,396,"Monday: 10:0-18:0
Tuesday: 10:0-18:0
Wednesday: 10:0-18:0
Thursday: 10:0-18:0
Friday: 10:0-18:0
Saturday: 11:0-16:0
Sunday: 11:0-16:0",4.5,"Food, Wholesalers, Coffee Roasteries, Professional Services, Coffee & Tea",Liberty City Roasters
397,397,"Monday: 9:0-23:0
Tuesday: 9:0-23:0
Wednesday: 9:0-23:0
Thursday: 9:0-23:0
Friday: 9:0-0:0
Saturday: 9:0-0:0
Sunday: 9:0-22:30",3.5,"Beauty & Spas, Massage",Seven Qi Spa
398,398,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",2.5,"Active Life, Gyms, Fitness & Instruction, Trainers",Anytime Fitness
399,399,"Monday: 9:0-21:0
Tuesday: 9:0-21:0
Wednesday: 9:0-21:0
Thursday: 9:0-21:0
Friday: 9:0-16:30
Saturday: 9:0-13:0
Sunday: Closed",2.5,"Barbers, Education, Hair Salons, Cosmetology Schools, Specialty Schools, Beauty & Spas",Empire Beauty School
400,400,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",3.0,"Health & Medical, Dermatologists, Doctors",Dermatology Associates of Indiana
401,401,"Monday: 8:30-16:30
Tuesday: 7:0-16:30
Wednesday: 7:0-18:30
Thursday: 7:15-16:30
Friday: 8:30-16:0
Saturday: Closed
Sunday: Closed",2.5,"Health & Medical, Obstetricians & Gynecologists, Doctors",Womens Health Partners
402,402,"Monday: 0:0-0:0
Tuesday: 10:0-22:0
Wednesday: 10:0-22:0
Thursday: 10:0-22:0
Friday: 10:0-22:0
Saturday: 12:0-22:0
Sunday: 12:0-20:30",4.0,"Mexican, Beer Bar, Bars, Sports Bars, Nightlife, Restaurants, Tacos",California Tacos and Taproom
403,403,"Monday: 16:0-22:0
Tuesday: Closed
Wednesday: 16:0-22:0
Thursday: 14:30-22:0
Friday: 13:0-22:0
Saturday: 13:0-22:0
Sunday: 13:0-22:0",4.5,"Active Life, Escape Games",Gotham Escape Room
404,404,"Monday: Closed
Tuesday: 16:0-23:0
Wednesday: 16:0-23:0
Thursday: 16:0-23:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-20:0",4.0,"Sandwiches, Restaurants, Pizza, Salad",Sidekicks Pizza
405,405,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",2.0,"Barbers, Beauty & Spas",Main Exchange Barber Shop
406,406,"Monday: 8:30-16:30
Tuesday: 8:30-16:30
Wednesday: Closed
Thursday: 8:30-16:30
Friday: 8:30-16:30
Saturday: 8:30-13:0
Sunday: Closed",4.5,"Pet Sitting, Veterinarians, Pet Services, Pet Groomers, Pets",Elysian Fields Animal Clinic
407,407,"Monday: 10:0-22:0
Tuesday: 10:0-22:0
Wednesday: 10:0-22:0
Thursday: 10:0-22:0
Friday: 10:0-22:0
Saturday: 10:0-19:0
Sunday: 10:0-19:0",5.0,"Community Service/Non-Profit, Shopping, Local Services, Bike Rentals, Bikes, Bike Repair/Maintenance, Active Life, Sporting Goods",Isla Vista Community Bike Center
408,408,"Monday: 9:0-23:0
Tuesday: 9:0-23:0
Wednesday: 9:0-23:0
Thursday: 9:0-23:30
Friday: 9:0-0:0
Saturday: 9:0-0:0
Sunday: 9:0-23:30",4.0,"Shopping, Vape Shops, Head Shops, Tobacco Shops",Sonny's Phat Smoke
409,409,"Monday: Closed
Tuesday: Closed
Wednesday: 11:0-15:0
Thursday: 11:0-15:0
Friday: 11:0-17:0
Saturday: 11:0-18:0
Sunday: 11:0-17:0",5.0,"Puerto Rican, Caribbean, Latin American, Restaurants",El Sabor Boricua
410,410,"Monday: 10:30-22:30
Tuesday: 10:30-22:30
Wednesday: 10:30-22:30
Thursday: 10:30-22:30
Friday: 10:30-22:30
Saturday: 10:30-22:30
Sunday: 10:30-22:30",4.5,"Korean, Restaurants",Jong Ka Jib
411,411,"Monday: 9:0-17:30
Tuesday: 9:0-17:30
Wednesday: 9:0-17:30
Thursday: 9:0-17:30
Friday: 9:0-17:30
Saturday: 9:0-16:0
Sunday: Closed",3.5,"Self Storage, Local Services",Storage of America
412,412,"Monday: 10:0-19:0
Tuesday: 10:0-19:0
Wednesday: 10:0-19:0
Thursday: 10:0-19:0
Friday: 10:0-19:0
Saturday: Closed
Sunday: Closed",1.5,"Auto Parts & Supplies, Automotive",Bus Depot Discount VW Parts
413,413,"Monday: 12:0-2:0
Tuesday: 12:0-2:0
Wednesday: 12:0-2:0
Thursday: 12:0-2:0
Friday: 12:0-2:0
Saturday: 12:0-2:0
Sunday: 12:0-2:0",4.5,"Arts & Entertainment, Shopping, Art Galleries, Piercing, Tattoo, Beauty & Spas",Tat Starz
414,414,"Monday: 0:0-0:0
Tuesday: 9:0-21:0
Wednesday: 9:0-22:0
Thursday: 10:0-19:0
Friday: 10:0-19:0
Saturday: 9:0-20:0
Sunday: 10:0-19:0",3.0,"Pets, Pet Groomers, Pet Training, Pet Services, Pet Stores",Petco
415,415,"Monday: 10:0-17:0
Tuesday: 9:0-17:0
Wednesday: 10:0-18:0
Thursday: 10:0-18:0
Friday: 10:0-22:0
Saturday: 10:0-22:0
Sunday: 10:0-18:0",3.0,"Arts & Crafts, Art Galleries, Arts & Entertainment, Shopping",Domain Home Accessories & Gallery
416,416,"Monday: 11:0-22:0
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-23:0
Saturday: 11:0-23:0
Sunday: 11:0-22:0",4.0,"Japanese, Restaurants, Sushi Bars, Chinese",Tokyo Mandarin
417,417,"Monday: 9:0-17:0
Tuesday: 9:0-17:0
Wednesday: 9:0-17:0
Thursday: 9:0-17:0
Friday: 9:0-17:0
Saturday: Closed
Sunday: Closed",3.0,"General Dentistry, Dentists, Health & Medical",Dental Care at Quail Hollow
418,418,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",4.0,"Home & Garden, Kitchen & Bath, Shopping, Specialty Food, Food, Candy Stores",Apple Barn Cider Bar and General Store
419,419,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",4.0,"Event Planning & Services, Venues & Event Spaces",Coliseum Ballroom
420,420,"Monday: 9:0-17:30
Tuesday: 9:0-17:30
Wednesday: 9:0-17:30
Thursday: 9:0-17:30
Friday: 9:0-17:30
Saturday: 8:30-17:0
Sunday: 13:0-16:0",4.0,"Eyewear & Opticians, Shopping, Health & Medical, Optometrists",Lens Crafters
421,421,"Monday: 11:0-2:0
Tuesday: 11:0-2:0
Wednesday: 11:0-2:0
Thursday: 11:0-2:0
Friday: 11:0-2:0
Saturday: 11:0-2:0
Sunday: 11:0-2:0",2.5,"Bars, Nightlife, Pubs",Paddy Whacks Irish Sports Pub - South Street
422,422,"Monday: 0:0-0:0
Tuesday: 10:0-18:0
Wednesday: 10:0-18:0
Thursday: 10:0-18:0
Friday: 10:0-18:0
Saturday: 9:0-15:0
Sunday: Closed",5.0,"Shopping, Hair Salons, Professional Services, Beauty & Spas, Cosmetics & Beauty Supply",Look Hair Care Studio
423,423,"Monday: 11:0-18:0
Tuesday: 11:0-18:0
Wednesday: 11:0-18:0
Thursday: 11:0-18:0
Friday: 11:0-18:0
Saturday: 11:0-15:0
Sunday: Closed",4.5,"Caterers, Event Planning & Services, Sandwiches, Restaurants",Apron
424,424,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",2.5,"Beauty & Spas, Shopping, Cosmetics & Beauty Supply, Skin Care",L'Occitane en Provence
425,425,"Monday: 9:0-21:0
Tuesday: 9:0-21:0
Wednesday: 9:0-21:0
Thursday: 9:0-21:0
Friday: 9:0-21:0
Saturday: 9:0-21:0
Sunday: 10:0-18:0",4.0,"Grocery, Food, Wholesale Stores, Fashion, Shopping, Department Stores",Bulk Barn
426,426,"Monday: 9:0-16:0
Tuesday: 9:0-16:0
Wednesday: 9:0-16:0
Thursday: 9:0-16:0
Friday: 9:0-16:0
Saturday: Closed
Sunday: Closed",3.0,"Masonry/Concrete, Gardeners, Tree Services, Landscape Architects, Landscaping, Irrigation, Shopping, Nurseries & Gardening, Home & Garden, Home Services",Arcadia Landscape
427,427,"Monday: 9:0-17:0
Tuesday: 9:0-17:0
Wednesday: 9:0-17:0
Thursday: 9:0-17:0
Friday: 9:0-17:0
Saturday: Closed
Sunday: Closed",3.0,"Windows Installation, Home Services, Door Sales/Installation, Shutters, Siding",Window World of Philadelphia
428,428,"Monday: 9:0-19:0
Tuesday: 9:0-19:0
Wednesday: 9:0-19:0
Thursday: 9:0-19:0
Friday: 9:0-19:0
Saturday: 9:0-19:0
Sunday: 9:0-19:0",4.0,"Seafood Markets, Seafood, Specialty Food, Food, Restaurants",Fisherman's Cove Seafood
429,429,"Monday: 8:0-17:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: 9:0-12:0
Sunday: Closed",4.0,"Automotive, Auto Repair",Century Auto Body
430,430,"Monday: 11:0-19:0
Tuesday: 11:0-19:0
Wednesday: 11:0-19:0
Thursday: 11:0-19:0
Friday: 11:0-20:0
Saturday: 11:0-20:0
Sunday: 11:0-18:0",4.0,"Watches, Jewelry Repair, Local Services, Shopping, Jewelry, Bridal",Rogers & Hollands® Jewelers
431,431,"Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: 18:0-22:0
Saturday: Closed
Sunday: Closed",3.5,"Festivals, Arts & Entertainment, Local Flavor, Restaurants, Food Stands",MOSI Food Truck Rally
432,432,"Monday: Closed
Tuesday: 11:0-21:30
Wednesday: 11:0-21:30
Thursday: 11:0-21:30
Friday: 11:0-21:30
Saturday: 11:0-21:30
Sunday: 11:0-21:30",4.0,"Pizza, Restaurants",Marty's Pizza
433,433,"Monday: 9:0-17:0
Tuesday: 9:0-17:0
Wednesday: 9:0-17:0
Thursday: 9:0-17:0
Friday: 9:0-17:0
Saturday: 9:0-17:0
Sunday: 9:0-17:0",5.0,"Active Life, Parasailing, Beaches, Boating",Parasailing The Pass
434,434,"Monday: 0:0-0:0
Tuesday: 10:0-18:0
Wednesday: 10:0-18:0
Thursday: 10:0-19:0
Friday: 10:0-18:0
Saturday: 10:0-15:0
Sunday: 10:0-16:0",4.0,"Fitness & Instruction, Food, Shopping, Health & Medical, Beauty & Spas, Cosmetics & Beauty Supply, Active Life, Yoga, Specialty Food, Health Markets, Vitamins & Supplements",Gary's World of Wellness
435,435,"Monday: Closed
Tuesday: 9:0-18:0
Wednesday: 9:0-18:0
Thursday: 9:0-18:0
Friday: 9:0-18:0
Saturday: 9:0-18:0
Sunday: Closed",4.5,"Eyebrow Services, Hair Salons, Makeup Artists, Beauty & Spas",Azure Hair Studio
436,436,"Monday: Closed
Tuesday: Closed
Wednesday: 16:0-21:0
Thursday: 16:0-21:0
Friday: 16:0-21:0
Saturday: Closed
Sunday: Closed",3.0,"Restaurants, Caribbean, Food Trucks, Food",Taste of the Caribbean
437,437,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",3.5,"Desserts, Specialty Food, Food, Chocolatiers & Shops",Marcie Blaine
438,438,"Monday: 0:0-0:0
Tuesday: 8:0-16:30
Wednesday: 8:0-16:30
Thursday: 8:0-16:30
Friday: 8:0-16:30
Saturday: 8:0-16:30
Sunday: Closed",5.0,"Carpenters, Pressure Washers, Wallpapering, Home Services, Painters",Damaso Painting
